@timestamp,sid,description,classification,severity,protocol,sourceipport,destinationipport,Anomaly,Anomaly_Score
"Oct 25, 2022 @ 23:46:16.739",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.739",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.739",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.738",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.738",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.738",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.738",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.738",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.738",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.737",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.737",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.737",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.737",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.737",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.737",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.736",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.0003589176149034756
"Oct 25, 2022 @ 23:46:16.736",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.0003589176149034756
"Oct 25, 2022 @ 23:46:16.736",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.0003589176149034756
"Oct 25, 2022 @ 23:46:16.736",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.0003589176149034756
"Oct 25, 2022 @ 23:46:16.736",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.0003589176149034756
"Oct 25, 2022 @ 23:46:16.736",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,10.0.0.3:44538,192.168.10.2:8080,0,2.0109216586406546
"Oct 25, 2022 @ 23:46:16.736",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.0003589176149034756
"Oct 25, 2022 @ 23:46:16.735",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.735",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.735",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.735",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.735",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.735",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.734",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.734",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.734",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.734",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.734",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.734",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.734",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.733",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.733",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.733",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.733",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.733",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.732",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.0003589176149034756
"Oct 25, 2022 @ 23:46:16.732",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,10.0.0.3:44538,192.168.10.2:8080,0,2.0109216586406546
"Oct 25, 2022 @ 23:46:16.732",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.0003589176149034756
"Oct 25, 2022 @ 23:46:16.732",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.0003589176149034756
"Oct 25, 2022 @ 23:46:16.732",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.0003589176149034756
"Oct 25, 2022 @ 23:46:16.732",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.0003589176149034756
"Oct 25, 2022 @ 23:46:16.731",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.731",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.731",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.731",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.731",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.731",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.730",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.0003589176149034756
"Oct 25, 2022 @ 23:46:16.730",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.0003589176149034756
"Oct 25, 2022 @ 23:46:16.730",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,10.0.0.3:44538,192.168.10.2:8080,0,2.0109216586406546
"Oct 25, 2022 @ 23:46:16.730",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.0003589176149034756
"Oct 25, 2022 @ 23:46:16.730",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.0003589176149034756
"Oct 25, 2022 @ 23:46:16.730",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.0003589176149034756
"Oct 25, 2022 @ 23:46:16.730",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.0003589176149034756
"Oct 25, 2022 @ 23:46:16.730",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.0003589176149034756
"Oct 25, 2022 @ 23:46:16.729",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.729",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.729",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.729",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.729",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.729",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.729",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.729",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.729",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.728",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.728",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.728",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.728",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.728",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.728",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.727",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.727",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.727",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.727",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.727",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.727",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.727",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.727",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.726",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.0003589176149034756
"Oct 25, 2022 @ 23:46:16.726",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,10.0.0.3:44538,192.168.10.2:8080,0,2.0109216586406546
"Oct 25, 2022 @ 23:46:16.726",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.0003589176149034756
"Oct 25, 2022 @ 23:46:16.726",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.0003589176149034756
"Oct 25, 2022 @ 23:46:16.725",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.725",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.725",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.724",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.722",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.722",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.722",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.722",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.722",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.722",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.722",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.721",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.721",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.721",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.721",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.721",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.721",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.721",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.721",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.721",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.721",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.720",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,10.0.0.3:1234,192.168.10.2:49162,1,2.1083444859468727
"Oct 25, 2022 @ 23:46:16.720",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,10.0.0.3:1234,192.168.10.2:49162,1,2.1083444859468727
"Oct 25, 2022 @ 23:46:16.720",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,10.0.0.3:1234,192.168.10.2:49162,1,2.1083444859468727
"Oct 25, 2022 @ 23:46:16.720",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,10.0.0.3:1234,192.168.10.2:49162,1,2.1083444859468727
"Oct 25, 2022 @ 23:46:16.720",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,10.0.0.3:1234,192.168.10.2:49162,1,2.1083444859468727
"Oct 25, 2022 @ 23:46:16.720",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.0018498456265660934
"Oct 25, 2022 @ 23:46:16.720",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.0018498456265660934
"Oct 25, 2022 @ 23:46:16.720",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.0018498456265660934
"Oct 25, 2022 @ 23:46:16.720",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.0018498456265660934
"Oct 25, 2022 @ 23:46:16.720",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.0018498456265660934
"Oct 25, 2022 @ 23:46:16.720",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.0018498456265660934
"Oct 25, 2022 @ 23:46:16.719",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.0008555635113225435
"Oct 25, 2022 @ 23:46:16.719",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,10.0.0.3:1234,192.168.10.2:49162,1,2.109339758381793
"Oct 25, 2022 @ 23:46:16.719",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,10.0.0.3:1234,192.168.10.2:49162,1,2.109339758381793
"Oct 25, 2022 @ 23:46:16.719",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.0008555635113225435
"Oct 25, 2022 @ 23:46:16.719",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.0008555635113225435
"Oct 25, 2022 @ 23:46:16.719",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.0008555635113225435
"Oct 25, 2022 @ 23:46:16.719",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.0008555635113225435
"Oct 25, 2022 @ 23:46:16.719",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.0008555635113225435
"Oct 25, 2022 @ 23:46:16.719",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.0008555635113225435
"Oct 25, 2022 @ 23:46:16.719",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.0008555635113225435
"Oct 25, 2022 @ 23:46:16.719",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.0008555635113225435
"Oct 25, 2022 @ 23:46:16.719",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,10.0.0.3:1234,192.168.10.2:49162,1,2.109339758381793
"Oct 25, 2022 @ 23:46:16.718",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.002346986683733121
"Oct 25, 2022 @ 23:46:16.718",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.002346986683733121
"Oct 25, 2022 @ 23:46:16.718",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.002346986683733121
"Oct 25, 2022 @ 23:46:16.718",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.002346986683733121
"Oct 25, 2022 @ 23:46:16.718",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.002346986683733121
"Oct 25, 2022 @ 23:46:16.718",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.002346986683733121
"Oct 25, 2022 @ 23:46:16.718",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,10.0.0.3:44538,192.168.10.2:8080,0,2.0089321040904906
"Oct 25, 2022 @ 23:46:16.718",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,10.0.0.3:44538,192.168.10.2:8080,0,2.0089321040904906
"Oct 25, 2022 @ 23:46:16.718",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,10.0.0.3:44538,192.168.10.2:8080,0,2.0089321040904906
"Oct 25, 2022 @ 23:46:16.718",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,10.0.0.3:1234,192.168.10.2:49162,1,2.107848335210292
"Oct 25, 2022 @ 23:46:16.718",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,10.0.0.3:1234,192.168.10.2:49162,1,2.107848335210292
"Oct 25, 2022 @ 23:46:16.718",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,10.0.0.3:1234,192.168.10.2:49162,1,2.107848335210292
"Oct 25, 2022 @ 23:46:16.717",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.717",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.717",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.717",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.717",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.717",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.717",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.717",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.717",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.717",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
"Oct 25, 2022 @ 23:46:16.717",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,0.0001382234431730467
