@timestamp,sid,description,classification,severity,protocol,sourceipport,destinationipport,Anomaly,Anomaly_Score
"Oct 25, 2022 @ 23:46:16.613",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.015782627353427003
"Oct 25, 2022 @ 23:46:16.613",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,10.0.0.3:44530,192.168.10.2:8080,0,-0.009386212002527372
"Oct 25, 2022 @ 23:46:16.613",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,10.0.0.3:44530,192.168.10.2:8080,0,-0.009386212002527372
"Oct 25, 2022 @ 23:46:16.613",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,10.0.0.3:44530,192.168.10.2:8080,0,-0.009386212002527372
"Oct 25, 2022 @ 23:46:16.613",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,10.0.0.3:44530,192.168.10.2:8080,0,-0.009386212002527372
"Oct 25, 2022 @ 23:46:16.613",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,10.0.0.3:44530,192.168.10.2:8080,0,-0.009386212002527372
"Oct 25, 2022 @ 23:46:16.613",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,10.0.0.3:44530,192.168.10.2:8080,0,-0.009386212002527372
"Oct 25, 2022 @ 23:46:16.613",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,10.0.0.3:44530,192.168.10.2:8080,0,-0.009386212002527372
"Oct 25, 2022 @ 23:46:16.613",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,10.0.0.3:44530,192.168.10.2:8080,0,-0.009386212002527372
"Oct 25, 2022 @ 23:46:16.613",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,10.0.0.3:44530,192.168.10.2:8080,0,-0.009386212002527372
"Oct 25, 2022 @ 23:46:16.612",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.01031207925930383
"Oct 25, 2022 @ 23:46:16.612",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.01031207925930383
"Oct 25, 2022 @ 23:46:16.612",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.01031207925930383
"Oct 25, 2022 @ 23:46:16.612",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.01031207925930383
"Oct 25, 2022 @ 23:46:16.612",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.01031207925930383
"Oct 25, 2022 @ 23:46:16.612",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.01031207925930383
"Oct 25, 2022 @ 23:46:16.612",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.01031207925930383
"Oct 25, 2022 @ 23:46:16.612",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.01031207925930383
"Oct 25, 2022 @ 23:46:16.612",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.01031207925930383
"Oct 25, 2022 @ 23:46:16.612",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.01031207925930383
"Oct 25, 2022 @ 23:46:16.612",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.01031207925930383
"Oct 25, 2022 @ 23:46:16.611",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.012982473721782628
"Oct 25, 2022 @ 23:46:16.611",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.012982473721782628
"Oct 25, 2022 @ 23:46:16.611",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.012982473721782628
"Oct 25, 2022 @ 23:46:16.611",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.012982473721782628
"Oct 25, 2022 @ 23:46:16.611",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.012982473721782628
"Oct 25, 2022 @ 23:46:16.611",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.012982473721782628
"Oct 25, 2022 @ 23:46:16.611",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.012982473721782628
"Oct 25, 2022 @ 23:46:16.611",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.012982473721782628
"Oct 25, 2022 @ 23:46:16.611",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.012982473721782628
"Oct 25, 2022 @ 23:46:16.611",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.012982473721782628
"Oct 25, 2022 @ 23:46:16.611",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.012982473721782628
"Oct 25, 2022 @ 23:46:16.611",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.012982473721782628
"Oct 25, 2022 @ 23:46:16.610",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.015782627353427003
"Oct 25, 2022 @ 23:46:16.610",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.015782627353427003
"Oct 25, 2022 @ 23:46:16.610",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.015782627353427003
"Oct 25, 2022 @ 23:46:16.610",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.015782627353427003
"Oct 25, 2022 @ 23:46:16.610",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.015782627353427003
"Oct 25, 2022 @ 23:46:16.610",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.015782627353427003
"Oct 25, 2022 @ 23:46:16.610",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.015782627353427003
"Oct 25, 2022 @ 23:46:16.610",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.015782627353427003
"Oct 25, 2022 @ 23:46:16.610",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.015782627353427003
"Oct 25, 2022 @ 23:46:16.610",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.015782627353427003
"Oct 25, 2022 @ 23:46:16.609",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.008994900359719227
"Oct 25, 2022 @ 23:46:16.609",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.008994900359719227
"Oct 25, 2022 @ 23:46:16.609",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.008994900359719227
"Oct 25, 2022 @ 23:46:16.609",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.008994900359719227
"Oct 25, 2022 @ 23:46:16.609",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.008994900359719227
"Oct 25, 2022 @ 23:46:16.609",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.008994900359719227
"Oct 25, 2022 @ 23:46:16.609",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.008994900359719227
"Oct 25, 2022 @ 23:46:16.609",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.008994900359719227
"Oct 25, 2022 @ 23:46:16.609",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.008994900359719227
"Oct 25, 2022 @ 23:46:16.609",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.008994900359719227
"Oct 25, 2022 @ 23:46:16.609",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.008994900359719227
"Oct 25, 2022 @ 23:46:16.608",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.01335757160929174
"Oct 25, 2022 @ 23:46:16.608",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.01335757160929174
"Oct 25, 2022 @ 23:46:16.608",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.01335757160929174
"Oct 25, 2022 @ 23:46:16.608",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.01335757160929174
"Oct 25, 2022 @ 23:46:16.608",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.01335757160929174
"Oct 25, 2022 @ 23:46:16.608",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.01335757160929174
"Oct 25, 2022 @ 23:46:16.608",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.01335757160929174
"Oct 25, 2022 @ 23:46:16.608",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.01335757160929174
"Oct 25, 2022 @ 23:46:16.608",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.01335757160929174
"Oct 25, 2022 @ 23:46:16.608",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.01335757160929174
"Oct 25, 2022 @ 23:46:16.607",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.013603456111992263
"Oct 25, 2022 @ 23:46:16.607",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.013603456111992263
"Oct 25, 2022 @ 23:46:16.607",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.013603456111992263
"Oct 25, 2022 @ 23:46:16.607",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.013603456111992263
"Oct 25, 2022 @ 23:46:16.607",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.013603456111992263
"Oct 25, 2022 @ 23:46:16.607",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.013603456111992263
"Oct 25, 2022 @ 23:46:16.607",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.013603456111992263
"Oct 25, 2022 @ 23:46:16.607",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.013603456111992263
"Oct 25, 2022 @ 23:46:16.607",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.013603456111992263
"Oct 25, 2022 @ 23:46:16.607",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.013603456111992263
"Oct 25, 2022 @ 23:46:16.607",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.013603456111992263
"Oct 25, 2022 @ 23:46:16.607",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.013603456111992263
"Oct 25, 2022 @ 23:46:16.606",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.011717582767941048
"Oct 25, 2022 @ 23:46:16.606",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.011717582767941048
"Oct 25, 2022 @ 23:46:16.606",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.011717582767941048
"Oct 25, 2022 @ 23:46:16.606",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.011717582767941048
"Oct 25, 2022 @ 23:46:16.606",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.011717582767941048
"Oct 25, 2022 @ 23:46:16.606",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.011717582767941048
"Oct 25, 2022 @ 23:46:16.606",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.011717582767941048
"Oct 25, 2022 @ 23:46:16.606",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.011717582767941048
"Oct 25, 2022 @ 23:46:16.606",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.011717582767941048
"Oct 25, 2022 @ 23:46:16.606",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.011717582767941048
"Oct 25, 2022 @ 23:46:16.606",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.011717582767941048
"Oct 25, 2022 @ 23:46:16.605",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.015782627353427003
"Oct 25, 2022 @ 23:46:16.605",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.015782627353427003
"Oct 25, 2022 @ 23:46:16.605",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.015782627353427003
"Oct 25, 2022 @ 23:46:16.605",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.015782627353427003
"Oct 25, 2022 @ 23:46:16.605",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.015782627353427003
"Oct 25, 2022 @ 23:46:16.605",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.015782627353427003
"Oct 25, 2022 @ 23:46:16.605",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.015782627353427003
"Oct 25, 2022 @ 23:46:16.605",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.015782627353427003
"Oct 25, 2022 @ 23:46:16.605",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.015782627353427003
"Oct 25, 2022 @ 23:46:16.605",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.015782627353427003
"Oct 25, 2022 @ 23:46:16.605",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.015782627353427003
"Oct 25, 2022 @ 23:46:16.604",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.013157601804204666
"Oct 25, 2022 @ 23:46:16.604",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.013157601804204666
"Oct 25, 2022 @ 23:46:16.604",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.013157601804204666
"Oct 25, 2022 @ 23:46:16.604",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.013157601804204666
"Oct 25, 2022 @ 23:46:16.604",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.013157601804204666
"Oct 25, 2022 @ 23:46:16.604",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.013157601804204666
"Oct 25, 2022 @ 23:46:16.604",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.013157601804204666
"Oct 25, 2022 @ 23:46:16.604",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.013157601804204666
"Oct 25, 2022 @ 23:46:16.604",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.013157601804204666
"Oct 25, 2022 @ 23:46:16.604",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.013157601804204666
"Oct 25, 2022 @ 23:46:16.604",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.013157601804204666
"Oct 25, 2022 @ 23:46:16.603",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.013797741629267446
"Oct 25, 2022 @ 23:46:16.603",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.013797741629267446
"Oct 25, 2022 @ 23:46:16.603",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.013797741629267446
"Oct 25, 2022 @ 23:46:16.603",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.013797741629267446
"Oct 25, 2022 @ 23:46:16.603",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.013797741629267446
"Oct 25, 2022 @ 23:46:16.603",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.013797741629267446
"Oct 25, 2022 @ 23:46:16.603",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.013797741629267446
"Oct 25, 2022 @ 23:46:16.603",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.013797741629267446
"Oct 25, 2022 @ 23:46:16.603",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.013797741629267446
"Oct 25, 2022 @ 23:46:16.603",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.013797741629267446
"Oct 25, 2022 @ 23:46:16.603",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.013797741629267446
"Oct 25, 2022 @ 23:46:16.602",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.005793881031021242
"Oct 25, 2022 @ 23:46:16.602",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.005793881031021242
"Oct 25, 2022 @ 23:46:16.602",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.005793881031021242
"Oct 25, 2022 @ 23:46:16.602",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.005793881031021242
"Oct 25, 2022 @ 23:46:16.602",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.005793881031021242
"Oct 25, 2022 @ 23:46:16.602",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.005793881031021242
"Oct 25, 2022 @ 23:46:16.602",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.005793881031021242
"Oct 25, 2022 @ 23:46:16.602",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.005793881031021242
"Oct 25, 2022 @ 23:46:16.602",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.005793881031021242
"Oct 25, 2022 @ 23:46:16.602",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.005793881031021242
"Oct 25, 2022 @ 23:46:16.602",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.005793881031021242
"Oct 25, 2022 @ 23:46:16.601",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.012957496656503753
"Oct 25, 2022 @ 23:46:16.601",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.012957496656503753
"Oct 25, 2022 @ 23:46:16.601",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.012957496656503753
"Oct 25, 2022 @ 23:46:16.601",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.012957496656503753
"Oct 25, 2022 @ 23:46:16.601",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.012957496656503753
"Oct 25, 2022 @ 23:46:16.601",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.012957496656503753
"Oct 25, 2022 @ 23:46:16.601",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.012957496656503753
"Oct 25, 2022 @ 23:46:16.601",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.012957496656503753
"Oct 25, 2022 @ 23:46:16.601",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.012957496656503753
"Oct 25, 2022 @ 23:46:16.601",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.012957496656503753
"Oct 25, 2022 @ 23:46:16.601",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.012957496656503753
"Oct 25, 2022 @ 23:46:16.600",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.015782627353427003
"Oct 25, 2022 @ 23:46:16.600",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.015782627353427003
"Oct 25, 2022 @ 23:46:16.600",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.015782627353427003
"Oct 25, 2022 @ 23:46:16.600",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.015782627353427003
"Oct 25, 2022 @ 23:46:16.600",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.015782627353427003
"Oct 25, 2022 @ 23:46:16.600",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.015782627353427003
"Oct 25, 2022 @ 23:46:16.600",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.015782627353427003
"Oct 25, 2022 @ 23:46:16.600",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.015782627353427003
"Oct 25, 2022 @ 23:46:16.600",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.015782627353427003
"Oct 25, 2022 @ 23:46:16.599",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.015782627353427003
"Oct 25, 2022 @ 23:46:16.599",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.015782627353427003
"Oct 25, 2022 @ 23:46:16.599",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.015782627353427003
"Oct 25, 2022 @ 23:46:16.599",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:48382,0,-0.015782627353427003
